"Cliente","Strumento","Moneta","Saldo","NumeroValore","Nome","PrezzoMedio","PrezzoMercato","ValorePosizione","ValoreMonetaRiferimento","Evoluzione","Ordine","Categoria","ValoreMercatoMonetaCHF","ValoreMercatoMonetaEUR","ValoreMercatoMonetaUSD","ID_AAA","ID_strumento","ID_transazione","Ticker_indice_per_BETA","Valuta","VariazioneFX"
"pippo72","A","CHF",275,"889976CH","CQ XMTCH ON SMI",53.25,63.71,17520.25,17520.25,0.196431924882629,"E","Azioni e simili",17520.25,13128.3851801859,18328.5385500575,1264,14,NA,NA,NA,NA
"pippo72","A","CHF",30,"1107539CH","Zurich Financial Services N",228.199996948242,229,6870,6870,0.00350571017728485,"E","Azioni e simili",6870,5147.87210158971,7186.9442410294,1052,1,NA,"SMI.S",NA,NA
"pippo72","A","CHF",400,"1200526CH","Novartis Na",52.2000007629395,56.8,22720,22720,0.0881225894603133,"E","Azioni e simili",22720,17024.6949269459,23768.1765875092,709,1,NA,"SMI.S",NA,NA
"pippo72","A","CHF",55,"1203204CH","Roche Holding Gs",169.199996948242,135.7,7463.5,7463.5,-0.197990529269866,"E","Azioni e simili",7463.5,5592.5972969745,7807.8250863061,824,1,NA,"SMI.S",NA,NA
"pippo124","A","CHF",400,"1200526CH","Novartis Na",43.7200012207031,56.8,22720,17024.6949269459,0.299176541950849,"E","Azioni e simili",22720,17024.6949269459,23768.1765875092,709,1,NA,"SMI.S",NA,NA
"pippo124","A","CHF",200,"1203204CH","Roche Holding Gs",147.100006103516,135.7,27140,20336.7174435436,-0.0774983387525718,"E","Azioni e simili",27140,20336.7174435436,28392.0912229313,824,1,NA,"SMI.S",NA,NA
"pippo124","A","CHF",800,"2742261CH","CB-Accent Global Equity Fund Cap B",77.9700012207031,73.74,58992,44204.2607011616,-0.0542516500510193,"E","Azioni e simili",58992,44204.2607011616,61713.5683648917,1701,14,NA,NA,NA,NA
"pippo57","A","CHF",1224,"3886335CH","Nestle Na",292.680147058824,52.5,64260,64260,-0.820623296360964,"E","Azioni e simili",64260,48151.711972075,67224.6050842138,697,1,NA,"SMI.S",NA,NA
"pippo61","A","CHF",4000,"2742261CH","CB-Accent Global Equity Fund Cap B",84.0795544586182,73.74,294960,294960,-0.122973468701086,"E","Azioni e simili",294960,221021.303505808,308567.841824459,1701,14,NA,NA,NA,NA
"pippo56","A","CHF",1370,"1485278CH","Swiss Life Holding",242.630004882812,117.8,161386,161386,-0.514487088862336,"E","Azioni e simili",161386,120930.784132046,168831.467726750,799,1,NA,"SMI.S",NA,NA
"pippo121","A","CHF",800,"2742261CH","CB-Accent Global Equity Fund Cap B",99.9504776000977,73.74,58992,58992,-0.26223464088852,"E","Azioni e simili",58992,44204.2607011616,61713.5683648917,1701,14,NA,NA,NA,NA
"pippo121","A","CHF",600,"3886335CH","Nestle Na",33.6500015258789,52.5,31500,31500,0.560178235344931,"E","Azioni e simili",31500,23603.7803784681,32953.2377863793,697,1,NA,"SMI.S",NA,NA
"pippo53","A","CHF",5000,"2975865CH","Julius Baer",62.9599990844727,36.66,183300,183300,-0.41772553155832,"E","Azioni e simili",183300,137351.522011848,191756.459880741,238,1,NA,"SMI.S",NA,NA
"pippo53","A","CHF",7000,"3785164CH","Nobel Biocare",77.4214285714286,16.85,117950,117950,-0.782359996309623,"E","Azioni e simili",117950,88383.0443060417,123391.568155665,1515,1,NA,"SMI.S",NA,NA
"pippo56","A","CHF",3985,"1221405CH","Holcim N",50.2,61.4,244679,244679,0.223107569721115,"E","Azioni e simili",244679,183344.424737244,255967.151375667,546,1,NA,"SMI.S",NA,NA
"pippo51","A","CHF",1400,"2742261CH","CB-Accent Global Equity Fund Cap B",99.9040145874023,73.74,103236,77357.4562270328,-0.261891523533445,"E","Azioni e simili",103236,77357.4562270328,107998.744638561,1701,14,NA,NA,NA,NA
"pippo53","A","CHF",20000,"2575132CH","Logitech N",24.8491998870850,17.91,358200,358200,-0.279252447508039,"E","Azioni e simili",358200,268408.702589437,374725.389685114,1076,1,NA,"SMI.S",NA,NA
"pippo53","A","CHF",7500,"2775224CH","Petroplus",85.819999923706,12.39,92925,92925,-0.855628058599223,"E","Azioni e simili",92925,69631.152116481,97212.051469819,1750,1,NA,"SMI.S",NA,NA
"pippo111","A","CHF",1200,"2742261CH","CB-Accent Global Equity Fund Cap B",82.5599975585938,73.74,88488,66306.3910517424,-0.106831368936683,"E","Azioni e simili",88488,66306.3910517424,92570.3525473376,1701,14,NA,NA,NA,NA
"pippo118","A","CHF",70,"2859849CH","Global Property Invest Nts Star Compass 08.12.2016",866,592.9,41503,31099.2919697639,-0.315357967667437,"E","Azioni e simili",41503,31099.2919697639,43417.7215189873,1802,14,NA,NA,NA,NA
"pippo95","A","CHF",300,"3886335CH","Nestle Na",53.7000007629395,52.5,15750,11801.8901892341,-0.0223463826050375,"E","Azioni e simili",15750,11801.8901892341,16476.6188931897,697,1,NA,"SMI.S",NA,NA
"pippo132","A","CHF",100,"1203204CH","Roche Holding Gs",121.199996948242,135.7,13570,10168.3587217718,0.119636991888292,"E","Azioni e simili",13570,10168.3587217718,14196.0456114656,824,1,NA,"SMI.S",NA,NA
"pippo132","A","CHF",35,"1485278CH","Swiss Life Holding",175.229995727539,117.8,4123,3089.47258731505,-0.327740667281848,"E","Azioni e simili",4123,3089.47258731505,4313.21267915054,799,1,NA,"SMI.S",NA,NA
"pippo109","A","CHF",44950,"2742261CH","CB-Accent Global Equity Fund Cap B",69.4100036621094,73.74,3314613,3314613,0.0623828858873026,"E","Azioni e simili",3314613,2483726.89814652,3467531.12250235,1701,14,NA,NA,NA,NA
"pippo95","A","CHF",4240,"2742261CH","CB-Accent Global Equity Fund Cap B",100.051509641251,73.74,312657.6,234282.581716157,-0.262979636545166,"E","Azioni e simili",312657.6,234282.581716157,327081.912333926,1701,14,NA,NA,NA,NA
"pippo131","A","CHF",1000,"1107539CH","Zurich Financial Services N",371,229,229000,239564.808034313,-0.382749326145553,"E","Azioni e simili",229000,171595.736719657,239564.808034313,1052,1,NA,"SMI.S",NA,NA
"pippo69","A","CHF",48500,"2742261CH","CB-Accent Global Equity Fund Cap B",69.4100036621094,73.74,3576390,3576390,0.0623828858873026,"E","Azioni e simili",3576390,2679883.30500792,3741385.08212156,1701,14,NA,NA,NA,NA
"pippo79","A","CHF",8665,"1221405CH","Holcim N",50.2,61.4,532031,398664.853286882,0.223107569721115,"E","Azioni e simili",532031,398664.853286882,556576.001673815,546,1,NA,"SMI.S",NA,NA
"pippo79","A","CHF",2075,"1485278CH","Swiss Life Holding",242.630004882812,117.8,244435,183161.589105106,-0.514487088862336,"E","Azioni e simili",244435,183161.589105106,255711.894549639,799,1,NA,"SMI.S",NA,NA
"pippo59","A","CHF",500,"2742261CH","CB-Accent Global Equity Fund Cap B",85.3600006103516,73.74,36870,27627.662938226,-0.136129340759897,"E","Azioni e simili",36870,27627.662938226,38570.9802280573,1701,14,NA,NA,NA,NA
"pippo158","A","CHF",110,"1107539CH","Zurich Financial Services N",538.099975585938,229,25190,25190,-0.574428525571588,"E","Azioni e simili",25190,18875.5310391623,26352.1288837745,1052,1,NA,"SMI.S",NA,NA
"pippo158","A","CHF",500,"1203204CH","Roche Holding Gs",128.75,135.7,67850,67850,0.0539805825242718,"E","Azioni e simili",67850,50841.7936088591,70980.2280573282,824,1,NA,"SMI.S",NA,NA
"pippo116","A","CHF",615,"2742261CH","CB-Accent Global Equity Fund Cap B",100.104472735645,73.74,45350.1,33982.025414018,-0.263369577953508,"E","Azioni e simili",45350.1,33982.025414018,47442.3056805105,1701,14,NA,NA,NA,NA
"pippo186","A","CHF",4800,"1203204CH","Roche Holding Gs",176.510638020833,135.7,651360,651360,-0.231207809786606,"E","Azioni e simili",651360,488081.218645047,681410.18935035,824,1,NA,"SMI.S",NA,NA
"pippo16","A","CHF",30050,"2742261CH","CB-Accent Global Equity Fund Cap B",99.9755741239983,73.74,2215887,1660422.54258738,-0.262419839584604,"E","Azioni e simili",2215887,1660422.54258738,2318115.91170625,1701,14,NA,NA,NA,NA
"pippo78","A","CHF",1267,"3886335CH","Nestle Na",292.680347277032,52.5,66517.5,49843.3162325318,-0.82062341906986,"E","Azioni e simili",66517.5,49843.3162325318,69586.2537922377,697,1,NA,"SMI.S",NA,NA
"pippo185","A","CHF",420,"3886335CH","Nestle Na",28.3899995349702,52.5,22050,22050,0.849242721379109,"E","Azioni e simili",22050,16522.6462649277,23067.2664504655,697,1,NA,"SMI.S",NA,NA
"pippo3","O      ","EUR",125000,"10020736","20120415 - 2.5% EIB 15-04-12",100.02,102.25,127812.5,127812.5,0.0222955408918217,"D ","Obbligazioni e simili          ",170569.869971875,127812.5,178439.03125,1171,2,NA,NA,NA,NA
"pippo3","O      ","EUR",50000,"10050076","20120327 - 3.25% BNP Paribas 27-03-12",102.32,102.42,51210,51210,0.000977326035965786,"D ","Obbligazioni e simili          ",68341.3832079,51210,71494.281,1260,2,NA,NA,NA,NA
"pippo4","O      ","EUR",50000,"3495227","20111024 - 4.875% Procter & Gamble 24-10-11",104.39,103.56,51780,51780,-0.00795095315643257,"D ","Obbligazioni e simili          ",69102.0664422,51780,72290.058,1043,2,NA,NA,NA,NA
"pippo4","O      ","EUR",1e+05,"4850773","20111128 - 3.125% Denmark 28-11-11",103.147,102.38,102380,102380,-0.0074359894131677,"D ","Obbligazioni e simili          ",136629.3851362,102380,142932.718,1190,2,NA,NA,NA,NA
"pippo4","O      ","EUR",50000,"4968838","20120120 - 2.75% HSH Nordbank 20-01-12",101.291,102.01,51005,51005,0.00709836017020282,"D ","Obbligazioni e simili          ",68067.80414995,51005,71208.0805,1147,2,NA,NA,NA,NA
"pippo4","O      ","EUR",2e+05,"4972411","20120120 - 3.125% Ned Wat 20-01-12",102.70875,102.38,204760,204760,-0.00320079837404308,"D ","Obbligazioni e simili          ",273258.7702724,204760,285865.436,1148,2,NA,NA,NA,NA
"pippo4","O      ","EUR",1e+05,"4990999","20110127 - 2.75% BNG 27-01-11",101.693125,100.48,100480,100480,-0.0119292725049013,"D ","Obbligazioni e simili          ",134093.7743552,100480,140280.128,1187,2,NA,NA,NA,NA
"pippo4","O      ","EUR",50000,"XS0423888824","20120414 - 4.875% Zurich 14-04-12",100.8,104.18,52090,52090,0.0335317460317461,"D ","Obbligazioni e simili          ",69515.7713591,52090,72722.849,1181,2,NA,NA,NA,NA
"pippo5","O      ","EUR",250000,"10020736","20120415 - 2.5% EIB 15-04-12",100.02,102.25,255625,255625,0.0222955408918217,"D ","Obbligazioni e simili          ",341139.73994375,255625,356878.0625,1171,2,NA,NA,NA,NA
"pippo5","O      ","EUR",1e+05,"10050076","20120327 - 3.25% BNP Paribas 27-03-12",102.32,102.42,102420,102420,0.000977326035965786,"D ","Obbligazioni e simili          ",136682.7664158,102420,142988.562,1260,2,NA,NA,NA,NA
"pippo5","O      ","EUR",4e+05,"10206935","20111130 - 2.5% E.ON 30-11-11",101.725,101.14,404560,404560,-0.00575079872204465,"D ","Obbligazioni e simili          ",539898.2618744,404560,564806.216,1232,2,NA,NA,NA,NA
"pippo5","O      ","EUR",2e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13",100.89025,104.6,209200,209200,0.0367701537066270,"D ","Obbligazioni e simili          ",279184.092308,209200,292064.12,1218,2,NA,NA,NA,NA
"pippo5","O      ","EUR",2e+05,"10264698","20110916 - 2.5% RWE Finance 16-09-11",100.607625,100.9,201800,201800,0.00290609185933977,"D ","Obbligazioni e simili          ",269308.555582,201800,281732.98,1220,2,NA,NA,NA,NA
"pippo5","O      ","EUR",250000,"10519268","20110908 - 1.5% Sweden 08-09-11",100.2911,100.57,251425,251425,0.00278090478616755,"D ","Obbligazioni e simili          ",335534.70558575,251425,351014.4425,1246,2,NA,NA,NA,NA
"pippo5","O      ","EUR",4e+05,"11429971A","20101217 - 1.326% Rabobank Nederland 17-12-10",100.39,100.36,401440,401440,-0.000298834545273463,"D ","Obbligazioni e simili          ",535734.5220656,401440,560450.384,1568,2,NA,NA,NA,NA
"pippo5","O      ","EUR",2e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12",103.54,102.44,204880,204880,-0.0106239134633959,"D ","Obbligazioni e simili          ",273418.9141112,204880,286032.968,1273,2,NA,NA,NA,NA
"pippo5","O      ","EUR",20000,"2490099","20201231 - 0% CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",11056,11487,2297400,2297400,0.0389833574529668,"D ","Obbligazioni e simili          ",3065953.793826,2297400,3207400.14,825,2,NA,NA,NA,NA
"pippo5","O      ","EUR",4e+05,"2781926","20111111 - 4% IBM 11-11-11",103.97775,102.59,410360,410360,-0.0133466054035599,"D ","Obbligazioni e simili          ",547638.5474164,410360,572903.596,1045,2,NA,NA,NA,NA
"pippo5","O      ","EUR",1e+05,"3495227","20111024 - 4.875% Procter & Gamble 24-10-11",104.39,103.56,103560,103560,-0.00795095315643257,"D ","Obbligazioni e simili          ",138204.1328844,103560,144580.116,1043,2,NA,NA,NA,NA
"pippo5","O      ","EUR",2e+05,"4850773","20111128 - 3.125% Denmark 28-11-11",103.147,102.38,204760,204760,-0.0074359894131677,"D ","Obbligazioni e simili          ",273258.7702724,204760,285865.436,1190,2,NA,NA,NA,NA
"pippo5","O      ","EUR",1e+05,"4968838","20120120 - 2.75% HSH Nordbank 20-01-12",101.291,102.01,102010,102010,0.00709836017020282,"D ","Obbligazioni e simili          ",136135.6082999,102010,142416.161,1147,2,NA,NA,NA,NA
"pippo5","O      ","EUR",4e+05,"4972411","20120120 - 3.125% Ned Wat 20-01-12",102.70875,102.38,409520,409520,-0.00320079837404308,"D ","Obbligazioni e simili          ",546517.5405448,409520,571730.872,1148,2,NA,NA,NA,NA
"pippo5","O      ","EUR",2e+05,"4990999","20110127 - 2.75% BNG 27-01-11",101.693125,100.48,200960,200960,-0.0119292725049013,"D ","Obbligazioni e simili          ",268187.5487104,200960,280560.256,1187,2,NA,NA,NA,NA
"pippo5","O      ","EUR",1e+05,"XS0423888824","20120414 - 4.875% Zurich 14-04-12",100.8,104.18,104180,104180,0.0335317460317461,"D ","Obbligazioni e simili          ",139031.5427182,104180,145445.698,1181,2,NA,NA,NA,NA
"pippo6","O      ","EUR",125000,"10020736","20120415 - 2.5% EIB 15-04-12",100.02,102.25,127812.5,127812.5,0.0222955408918217,"D ","Obbligazioni e simili          ",170569.869971875,127812.5,178439.03125,1171,2,NA,NA,NA,NA
"pippo6","O      ","EUR",50000,"10050076","20120327 - 3.25% BNP Paribas 27-03-12",102.32,102.42,51210,51210,0.000977326035965786,"D ","Obbligazioni e simili          ",68341.3832079,51210,71494.281,1260,2,NA,NA,NA,NA
"pippo6","O      ","EUR",2e+05,"10206935","20111130 - 2.5% E.ON 30-11-11",101.725,101.14,202280,202280,-0.00575079872204465,"D ","Obbligazioni e simili          ",269949.1309372,202280,282403.108,1232,2,NA,NA,NA,NA
"pippo6","O      ","EUR",1e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13",100.89025,104.6,104600,104600,0.0367701537066270,"D ","Obbligazioni e simili          ",139592.046154,104600,146032.06,1218,2,NA,NA,NA,NA
"pippo6","O      ","EUR",1e+05,"10264698","20110916 - 2.5% RWE Finance 16-09-11",100.607625,100.9,100900,100900,0.00290609185933977,"D ","Obbligazioni e simili          ",134654.277791,100900,140866.49,1220,2,NA,NA,NA,NA
"pippo6","O      ","EUR",125000,"10519268","20110908 - 1.5% Sweden 08-09-11",100.2911,100.57,125712.5,125712.5,0.00278090478616755,"D ","Obbligazioni e simili          ",167767.352792875,125712.5,175507.22125,1246,2,NA,NA,NA,NA
"pippo6","O      ","EUR",2e+05,"11429971A","20101217 - 1.326% Rabobank Nederland 17-12-10",100.39,100.36,200720,200720,-0.000298834545273463,"D ","Obbligazioni e simili          ",267867.2610328,200720,280225.192,1568,2,NA,NA,NA,NA
"pippo6","O      ","EUR",1e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12",103.54,102.44,102440,102440,-0.0106239134633959,"D ","Obbligazioni e simili          ",136709.4570556,102440,143016.484,1273,2,NA,NA,NA,NA
"pippo6","O      ","EUR",10000,"2490099","20201231 - 0% CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",11056,11487,1148700,1148700,0.0389833574529668,"D ","Obbligazioni e simili          ",1532976.896913,1148700,1603700.07,825,2,NA,NA,NA,NA
"pippo6","O      ","EUR",2e+05,"2781926","20111111 - 4% IBM 11-11-11",103.97775,102.59,205180,205180,-0.0133466054035599,"D ","Obbligazioni e simili          ",273819.2737082,205180,286451.798,1045,2,NA,NA,NA,NA
"pippo6","O      ","EUR",50000,"3495227","20111024 - 4.875% Procter & Gamble 24-10-11",104.39,103.56,51780,51780,-0.00795095315643257,"D ","Obbligazioni e simili          ",69102.0664422,51780,72290.058,1043,2,NA,NA,NA,NA
"pippo6","O      ","EUR",1e+05,"4850773","20111128 - 3.125% Denmark 28-11-11",103.147,102.38,102380,102380,-0.0074359894131677,"D ","Obbligazioni e simili          ",136629.3851362,102380,142932.718,1190,2,NA,NA,NA,NA
"pippo6","O      ","EUR",50000,"4968838","20120120 - 2.75% HSH Nordbank 20-01-12",101.291,102.01,51005,51005,0.00709836017020282,"D ","Obbligazioni e simili          ",68067.80414995,51005,71208.0805,1147,2,NA,NA,NA,NA
"pippo6","O      ","EUR",2e+05,"4972411","20120120 - 3.125% Ned Wat 20-01-12",102.70875,102.38,204760,204760,-0.00320079837404308,"D ","Obbligazioni e simili          ",273258.7702724,204760,285865.436,1148,2,NA,NA,NA,NA
"pippo6","O      ","EUR",1e+05,"4990999","20110127 - 2.75% BNG 27-01-11",101.693125,100.48,100480,100480,-0.0119292725049013,"D ","Obbligazioni e simili          ",134093.7743552,100480,140280.128,1187,2,NA,NA,NA,NA
"pippo6","O      ","EUR",50000,"XS0423888824","20120414 - 4.875% Zurich 14-04-12",100.8,104.18,52090,52090,0.0335317460317461,"D ","Obbligazioni e simili          ",69515.7713591,52090,72722.849,1181,2,NA,NA,NA,NA
"pippo7","O      ","EUR",125000,"10020736","20120415 - 2.5% EIB 15-04-12",100.02,102.25,127812.5,127812.5,0.0222955408918217,"D ","Obbligazioni e simili          ",170569.869971875,127812.5,178439.03125,1171,2,NA,NA,NA,NA
"pippo7","O      ","EUR",50000,"10050076","20120327 - 3.25% BNP Paribas 27-03-12",102.32,102.42,51210,51210,0.000977326035965786,"D ","Obbligazioni e simili          ",68341.3832079,51210,71494.281,1260,2,NA,NA,NA,NA
"pippo7","O      ","EUR",2e+05,"10206935","20111130 - 2.5% E.ON 30-11-11",101.725,101.14,202280,202280,-0.00575079872204465,"D ","Obbligazioni e simili          ",269949.1309372,202280,282403.108,1232,2,NA,NA,NA,NA
"pippo7","O      ","EUR",1e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13",100.89025,104.6,104600,104600,0.0367701537066270,"D ","Obbligazioni e simili          ",139592.046154,104600,146032.06,1218,2,NA,NA,NA,NA
"pippo7","O      ","EUR",1e+05,"10264698","20110916 - 2.5% RWE Finance 16-09-11",100.607625,100.9,100900,100900,0.00290609185933977,"D ","Obbligazioni e simili          ",134654.277791,100900,140866.49,1220,2,NA,NA,NA,NA
"pippo7","O      ","EUR",125000,"10519268","20110908 - 1.5% Sweden 08-09-11",100.2911,100.57,125712.5,125712.5,0.00278090478616755,"D ","Obbligazioni e simili          ",167767.352792875,125712.5,175507.22125,1246,2,NA,NA,NA,NA
"pippo7","O      ","EUR",2e+05,"11429971A","20101217 - 1.326% Rabobank Nederland 17-12-10",100.39,100.36,200720,200720,-0.000298834545273463,"D ","Obbligazioni e simili          ",267867.2610328,200720,280225.192,1568,2,NA,NA,NA,NA
"pippo7","O      ","EUR",1e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12",103.54,102.44,102440,102440,-0.0106239134633959,"D ","Obbligazioni e simili          ",136709.4570556,102440,143016.484,1273,2,NA,NA,NA,NA
"pippo7","O      ","EUR",10000,"2490099","20201231 - 0% CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",11056,11487,1148700,1148700,0.0389833574529668,"D ","Obbligazioni e simili          ",1532976.896913,1148700,1603700.07,825,2,NA,NA,NA,NA
"pippo7","O      ","EUR",2e+05,"2781926","20111111 - 4% IBM 11-11-11",103.97775,102.59,205180,205180,-0.0133466054035599,"D ","Obbligazioni e simili          ",273819.2737082,205180,286451.798,1045,2,NA,NA,NA,NA
"pippo7","O      ","EUR",50000,"3495227","20111024 - 4.875% Procter & Gamble 24-10-11",104.39,103.56,51780,51780,-0.00795095315643257,"D ","Obbligazioni e simili          ",69102.0664422,51780,72290.058,1043,2,NA,NA,NA,NA
"pippo7","O      ","EUR",1e+05,"4850773","20111128 - 3.125% Denmark 28-11-11",103.147,102.38,102380,102380,-0.0074359894131677,"D ","Obbligazioni e simili          ",136629.3851362,102380,142932.718,1190,2,NA,NA,NA,NA
"pippo7","O      ","EUR",50000,"4968838","20120120 - 2.75% HSH Nordbank 20-01-12",101.291,102.01,51005,51005,0.00709836017020282,"D ","Obbligazioni e simili          ",68067.80414995,51005,71208.0805,1147,2,NA,NA,NA,NA
"pippo7","O      ","EUR",2e+05,"4972411","20120120 - 3.125% Ned Wat 20-01-12",102.70875,102.38,204760,204760,-0.00320079837404308,"D ","Obbligazioni e simili          ",273258.7702724,204760,285865.436,1148,2,NA,NA,NA,NA
"pippo7","O      ","EUR",1e+05,"4990999","20110127 - 2.75% BNG 27-01-11",101.693125,100.48,100480,100480,-0.0119292725049013,"D ","Obbligazioni e simili          ",134093.7743552,100480,140280.128,1187,2,NA,NA,NA,NA
"pippo7","O      ","EUR",50000,"XS0423888824","20120414 - 4.875% Zurich 14-04-12",100.8,104.18,52090,52090,0.0335317460317461,"D ","Obbligazioni e simili          ",69515.7713591,52090,72722.849,1181,2,NA,NA,NA,NA
"pippo8","O      ","EUR",250000,"10020736","20120415 - 2.5% EIB 15-04-12",100.02,102.25,255625,255625,0.0222955408918217,"D ","Obbligazioni e simili          ",341139.73994375,255625,356878.0625,1171,2,NA,NA,NA,NA
